id,wavenum,fdvsavings_bu_s,ifssmokerstat,fdvgrossfw_bu_s
106035,2005,10000,0.0,102331
106035,2007,10000,0.0,55000
106035,2009,15000,0.0,67000
106035,2011,200000,0.0,272000
106037,2003,3500,2.0,3700
106037,2005,100000,2.0,128000
106037,2007,100000,2.0,130700
106037,2009,130000,2.0,165000
106037,2011,30000,2.0,50000
106038,2003,54000,0.0,144520
106038,2005,8000,0.0,8020
106038,2007,5000,0.0,13600
106038,2009,18500,0.0,19030
106038,2011,800,0.0,800
106039,2003,47355.171875,2.0,66599.5078125
106039,2005,1000,2.0,51101
106039,2007,2000,2.0,78100
106039,2009,29900.662109375,2.0,30100
106039,2011,10000,2.0,11000
106040,2003,5000,0.0,5000
106040,2005,1300,0.0,1300
106040,2007,1000,0.0,1000
106040,2009,3000,0.0,3000
106040,2011,8000,0.0,8000
106044,2003,32500,4.0,32500
106044,2005,nan,nan,nan
106044,2007,nan,nan,nan
106044,2009,nan,nan,nan
106044,2011,nan,nan,nan
106045,2003,3000,0.0,78100
106045,2005,20000,0.0,20310
106045,2007,8000,0.0,14500
106045,2009,30000,0.0,30000
106045,2011,17500,0.0,111042
106046,2003,0,0.0,0
106046,2005,1690,0.0,1690
106046,2007,200,0.0,200
106046,2009,3050,0.0,3050
106046,2011,6600,0.0,6600
106048,2003,173,4.0,173
106048,2005,220,4.0,220
106048,2007,240,4.0,240
106048,2009,5000,4.0,5000
106048,2011,0,4.0,0
106052,2003,29000,1.0,37500
106052,2005,17000,1.0,32000
106052,2007,20000,1.0,28000
106052,2009,15000,1.0,21200
106052,2011,11000,1.0,22000
106055,2003,6621.666015625,0.0,108850
106055,2005,7000,0.0,9080
106055,2007,14574.5341796875,0.0,36100
106055,2009,8087.80126953125,0.0,14870
106055,2011,8500,0.0,28600
106056,2003,33000,2.0,33100
106056,2005,40000,2.0,40000
106056,2007,22000,2.0,36000
106056,2009,55400,2.0,55400
106056,2011,58000,2.0,58000
106057,2003,2000,4.0,7679
106057,2005,11700,2.0,11751
106057,2007,11600,2.0,11651
106057,2009,nan,nan,nan
106057,2011,nan,nan,nan
106061,2003,2400,2.0,2500
106061,2005,16500,2.0,16500
106061,2007,16200,2.0,16200
106061,2009,20000,2.0,20000
106061,2011,22000,2.0,22000
106062,2003,13000,0.0,24500
106062,2005,19200,0.0,60200
106062,2007,15600,0.0,70600
106062,2009,6000,0.0,6000
106062,2011,13500,0.0,48830
106065,2003,34000,0.0,43140
106065,2005,39000,0.0,95000
106065,2007,0,0.0,135532
106065,2009,408000,0.0,781000
106065,2011,76666.6640625,0.0,92000
106066,2003,8000,0.0,8000
106066,2005,37300,0.0,37300
106066,2007,30500,0.0,30500
106066,2009,40000,0.0,40000
106066,2011,25000,3.0,35000
106068,2003,45,0.0,1545
106068,2005,5000,0.0,13000
106068,2007,4500,0.0,34500
106068,2009,4500,0.0,29500
106068,2011,19000,0.0,24700
106069,2003,79000,0.0,146000
106069,2005,17000,0.0,21510
106069,2007,185000,0.0,185000
106069,2009,49000,0.0,89000
106069,2011,15500,0.0,66500
106070,2003,72000,3.0,82200
106070,2005,50000,3.0,62500
106070,2007,87000,3.0,92800
106070,2009,14000,3.0,14800
106070,2011,nan,nan,nan
106071,2003,29550,0.0,49210
106071,2005,50500,0.0,61560
106071,2007,35500,0.0,76560
106071,2009,3500,0.0,3500
106071,2011,17479.56640625,0.0,17660
106072,2003,8588.0595703125,0.0,13700
106072,2005,3000,0.0,18000
106072,2007,3000,0.0,6800
106072,2009,14000,0.0,14100
106072,2011,20000,0.0,24000
106073,2003,50,0.0,9100
106073,2005,42500,0.0,48550
106073,2007,357000,0.0,1020000
106073,2009,47000,0.0,70000
106073,2011,71000,0.0,76000
106074,2003,7000,0.0,12000
106074,2005,13700,0.0,41202
106074,2007,25000,0.0,61000
106074,2009,39000,0.0,85000
106074,2011,70000,0.0,82000
106075,2003,10000,2.0,10005
106075,2005,10000,2.0,10000
106075,2007,3700,2.0,3700
106075,2009,2000,2.0,2000
106075,2011,4500,2.0,4500
106076,2003,5000,0.0,8210
106076,2005,8650,0.0,9650
106076,2007,13300,0.0,36310
106076,2009,12400,0.0,19660
106076,2011,7638,0.0,24648
106078,2003,1500,2.0,1500
106078,2005,3000,2.0,3000
106078,2007,0,2.0,0
106078,2009,4500,2.0,94500
106078,2011,4000,2.0,4000
106079,2003,12000,3.0,12700
106079,2005,108000,3.0,128000
106079,2007,141500,3.0,141500
106079,2009,97145.046875,3.0,116350
106079,2011,31500,3.0,39500
106081,2003,1000,4.0,1000
106081,2005,0,4.0,0
106081,2007,1400,4.0,1400
106081,2009,3900,4.0,3900
106081,2011,1900,4.0,1900
106085,2003,124000,2.0,126733
106085,2005,91000,2.0,127025
106085,2007,37000,2.0,38252
106085,2009,52500,2.0,53750
106085,2011,51000,2.0,155212
106086,2003,84538.640625,0.0,164075
106086,2005,nan,nan,nan
106086,2007,65725.015625,0.0,292110
106086,2009,51500,0.0,197910
106086,2011,57318.5625,0.0,223589
106087,2003,9000,2.0,18500
106087,2005,23000,2.0,34800
106087,2007,33000,2.0,47500
106087,2009,35000,2.0,39000
106087,2011,22000,2.0,24250
106091,2003,104187.0234375,2.0,164102
106091,2005,126280.2734375,2.0,221001
106091,2007,38343,2.0,135643
106091,2009,32000,2.0,49000
106091,2011,81500,2.0,84000
106093,2003,2518,2.0,45118
106093,2005,1000,2.0,42500
106093,2007,16000,2.0,37500
106093,2009,5500,2.0,18000
106093,2011,4500,2.0,22237
106095,2003,8000,2.0,29000
106095,2005,121000,2.0,158500
106095,2007,96046.2421875,2.0,148800
106095,2009,75768.515625,2.0,167000
106095,2011,62181.8203125,2.0,114000
106096,2003,0,4.0,0
106096,2005,40,4.0,40
106096,2007,2,4.0,3
106096,2009,0,4.0,0
106096,2011,2,4.0,2
106097,2003,60000,2.0,205000
106097,2005,55000,2.0,170500
106097,2007,106000,2.0,106000
106097,2009,208000,2.0,208000
106097,2011,150300,2.0,150300
106098,2003,770.370361328125,2.0,10400
106098,2005,900,2.0,6900
106098,2007,450,2.0,450
106098,2009,5500,2.0,5500
106098,2011,2000,2.0,2000
106101,2003,8000,1.0,8210
106101,2005,26000,1.0,26005
106101,2007,31000,1.0,33005
106101,2009,40000,1.0,50003
106101,2011,49300,1.0,94300
106103,2003,500,4.0,500
106103,2005,1300,2.0,1300
106103,2007,nan,nan,nan
106103,2009,nan,nan,nan
106103,2011,nan,nan,nan
106106,2003,8800,0.0,30500
106106,2005,11200,0.0,11200
106106,2007,3200,0.0,3200
106106,2009,7000,0.0,7000
106106,2011,8262,0.0,8262
106111,2003,1000,2.0,1000
106111,2005,nan,nan,nan
106111,2007,nan,nan,nan
106111,2009,nan,nan,nan
106111,2011,nan,nan,nan
106112,2003,62000,0.0,79080
106112,2005,32000,0.0,32000
106112,2007,5000,0.0,5000
106112,2009,9000,0.0,9001
106112,2011,15000,0.0,22000
106113,2003,30000,4.0,32500
106113,2005,20000,4.0,21225
106113,2007,16000,4.0,28000
106113,2009,39000,4.0,50005
106113,2011,77000,4.0,97000
106116,2003,15000,2.0,20500
106116,2005,11500,2.0,43400
106116,2007,8000,2.0,19900
106116,2009,19100,2.0,69110
106116,2011,20000,2.0,43400
106117,2003,600,0.0,600
106117,2005,500,0.0,500
106117,2007,1480,0.0,1680
106117,2009,3000,0.0,3300
106117,2011,1500,0.0,21000
106118,2003,900,4.0,900
106118,2005,0,4.0,0
106118,2007,600,4.0,600
106118,2009,3000,4.0,3000
106118,2011,23000,4.0,23000
106119,2003,36652,0.0,122152
106119,2005,46000,0.0,110500
106119,2007,36305,0.0,50805
106119,2009,89149.4765625,0.0,107800
106119,2011,112000,0.0,122600
106122,2003,36500,2.0,109501
106122,2005,12000,2.0,122001
106122,2007,36000,2.0,36000
106122,2009,27000,2.0,52011
106122,2011,11600,2.0,37650
106124,2003,3000,2.0,3000
106124,2005,3000,2.0,3020
106124,2007,0,2.0,0
106124,2009,130,2.0,130
106124,2011,2000,2.0,2000
106125,2003,6000,4.0,6000
106125,2005,2500,4.0,5912
106125,2007,3850,4.0,3850
106125,2009,1500,2.0,4500
106125,2011,1600,2.0,2612
106126,2003,5750,0.0,5750
106126,2005,6000,0.0,6000
106126,2007,14000,0.0,14900
106126,2009,25500,0.0,26000
106126,2011,83000,0.0,83000
106129,2003,11000,0.0,11000
106129,2005,10000,0.0,10020
106129,2007,35000,0.0,50000
106129,2009,200,0.0,200
106129,2011,15000,4.0,15000
106130,2003,0,0.0,0
106130,2005,0,0.0,0
106130,2007,6200,0.0,6200
106130,2009,10000,0.0,10000
106130,2011,100,0.0,100
106132,2003,12000,0.0,32000
106132,2005,33000,0.0,33000
106132,2007,25999.630859375,0.0,26001
106132,2009,1100,-2.0,20100
106132,2011,12700,0.0,19700
106133,2003,5,2.0,5
106133,2005,405,2.0,405
106133,2007,1579.63720703125,2.0,1579.63720703125
106133,2009,1400,2.0,26400
106133,2011,5000,2.0,5000
106134,2003,4000,2.0,7040
106134,2005,0,2.0,540
106134,2007,100,2.0,145
106134,2009,0,2.0,40
106134,2011,0,2.0,40
106137,2003,23000,0.0,26000
106137,2005,96000,0.0,96400
106137,2007,21000,0.0,21600
106137,2009,29000,0.0,29000
106137,2011,29000,0.0,29000
106139,2003,2065,0.0,3065
106139,2005,200,0.0,700
106139,2007,nan,nan,nan
106139,2009,nan,nan,nan
106139,2011,nan,nan,nan
106140,2003,8094,2.0,30094
106140,2005,22000,2.0,71000
106140,2007,64000,2.0,106000
106140,2009,54700,2.0,83701
106140,2011,28700,2.0,46700
106141,2003,11139.830078125,0.0,68864.40625
106141,2005,37000,0.0,37000
106141,2007,13000,0.0,25500
106141,2009,109000,0.0,197000
106141,2011,66000,0.0,70000
106142,2003,28000,2.0,28003
106142,2005,0,2.0,40
106142,2007,nan,nan,nan
106142,2009,nan,nan,nan
106142,2011,nan,nan,nan
106144,2003,17700,0.0,36700
106144,2005,19000,0.0,44000
106144,2007,47500,0.0,134500
106144,2009,66000,0.0,111000
106144,2011,25000,0.0,224000
106145,2003,7500,2.0,82500
106145,2005,2800,2.0,62800
106145,2007,4000,2.0,12000
106145,2009,6000,2.0,29000
106145,2011, ,2.0, 
106148,2003,12718,0.0,12973
106148,2005,5054.79443359375,0.0,12300
106148,2007,6870.55859375,0.0,24170
106148,2009,69800,0.0,113805
106148,2011, ,0.0, 
106151,2003,0,4.0,0
106151,2005,0,4.0,0
106151,2007,460,4.0,460
106151,2009,35,4.0,35
106151,2011,63,4.0,63
106154,2003,104000,0.0,108000
106154,2005,292122.96875,0.0,304100
106154,2007,155000,0.0,157000
106154,2009,155000,0.0,161200
106154,2011,180000,3.0,184500
106155,2003,3000,2.0,3000
106155,2005,3193,2.0,3193
106155,2007,200,2.0,200
106155,2009,900,-2.0,900
106155,2011,5200,2.0,5200
106157,2003,3000,2.0,3000
106157,2005,1600,2.0,7600
106157,2007,300,2.0,800
106157,2009,nan,nan,nan
106157,2011,nan,nan,nan
106158,2003,6000,0.0,6000
106158,2005, ,0.0, 
106158,2007, ,0.0, 
106158,2009,0,0.0,20
106158,2011,3000,3.0,3000
106159,2003,200,0.0,7200
106159,2005,11000,0.0,11500
106159,2007,1360,0.0,1460
106159,2009,1000,0.0,1000
106159,2011,3500,0.0,3500
106162,2003,19000,2.0,43000
106162,2005,23000,2.0,48000
106162,2007,16611,2.0,44761
106162,2009,36500,2.0,76500
106162,2011,42000,2.0,64655
106163,2003,600,4.0,600
106163,2005,200,4.0,200
106163,2007,nan,nan,nan
106163,2009,nan,nan,nan
106163,2011,nan,nan,nan
106164,2003,6500,1.0,20390
106164,2005,5000,1.0,16200
106164,2007,15000,1.0,60000
106164,2009,5000,1.0,23000
106164,2011,12535.7138671875,1.0,35100
106165,2003,100,2.0,100
106165,2005,0,2.0,0
106165,2007,nan,nan,nan
106165,2009,0,2.0,0
106165,2011,10,2.0,10
106166,2003,8000,3.0,8000
106166,2005, ,3.0, 
106166,2007, ,3.0, 
106166,2009, ,3.0, 
106166,2011,73000,3.0,78000
106167,2003,14000,2.0,14250
106167,2005,10000,2.0,10070
106167,2007,14000,2.0,14500
106167,2009,110221.421875,2.0,182400
106167,2011,48225.3515625,2.0,107000
106170,2003,3000,0.0,3000
106170,2005,0,4.0,0
106170,2007, ,2.0, 
106170,2009,0,2.0,0
106170,2011,2000,2.0,2200
106171,2003,17937.287109375,1.0,346256.0625
106171,2005,33500,1.0,94950
106171,2007,65603.9296875,1.0,91100
106171,2009,77500,1.0,113900
106171,2011,106000,1.0,179000
106172,2003,195248.78125,2.0,591750
106172,2005,150000,2.0,718000
106172,2007,67000,2.0,791000
106172,2009,305000,2.0,926000
106172,2011,113000,2.0,1129000
106173,2003,30000,2.0,110200
106173,2005,15000,2.0,98620
106173,2007,14509.0908203125,2.0,142500
106173,2009,14000,2.0,59900
106173,2011,23000,2.0,83200
106174,2003,124000,0.0,282010
106174,2005,178000,0.0,469510
106174,2007,204000,0.0,346010
106174,2009,383996.75,0.0,386710
106174,2011,169789.015625,0.0,351610
106177,2003,58000,2.0,58800
106177,2005,35250.734375,2.0,38200
106177,2007,41200,2.0,54800
106177,2009,27600,2.0,39285
106177,2011,82500,2.0,96500
106182,2003,0,4.0,0
106182,2005,0,4.0,0
106182,2007,50,4.0,50
106182,2009,0,4.0,0
106182,2011,0,4.0,0
106183,2003,0,2.0,10000
106183,2005,69752.578125,2.0,398000
106183,2007,371671.25,2.0,646000
106183,2009,429105.78125,2.0,691276
106183,2011,212510.78125,2.0,481000
106185,2003,8857,2.0,50977
106185,2005,14300,2.0,57420
106185,2007,20000,2.0,63120
106185,2009,0,2.0,13500
106185,2011,4000,2.0,4000
106186,2003,3023,2.0,3023
106186,2005,17900,2.0,17900
106186,2007,3020,2.0,3120
106186,2009,2500,2.0,10500
106186,2011,1650,2.0,8650
106189,2003,6200,0.0,15200
106189,2005,17000,0.0,17000
106189,2007,12200,0.0,17200
106189,2009,8049,0.0,18049
106189,2011,18000,0.0,18000
106190,2003,21963.044921875,2.0,24504
106190,2005,24800,2.0,34800
106190,2007,68000,2.0,68000
106190,2009,30544.25390625,2.0,46699
106190,2011,85578.40625,2.0,85584.0
106194,2003,1030,2.0,53559.5078125
106194,2005,16300,2.0,59972
106194,2007,25000,2.0,125725
106194,2009,48000,2.0,84150
106194,2011,1000,2.0,29000
106196,2003,17000,4.0,17000
106196,2005,14000,4.0,14000
106196,2007,12000,4.0,12000
106196,2009,11200,4.0,11200
106196,2011,12000,4.0,12000
106197,2003,2700,0.0,8700
106197,2005,14250,0.0,14250
106197,2007,13261,0.0,13261
106197,2009,11663,0.0,11663
106197,2011,8868,0.0,8868
106198,2003,2000,0.0,2000
106198,2005,3000,0.0,3000
106198,2007,nan,nan,nan
106198,2009,nan,nan,nan
106198,2011,nan,nan,nan
106199,2003,14716.9814453125,0.0,312000
106199,2005,22000,0.0,257800
106199,2007,49000,0.0,289000
106199,2009,45800,0.0,125800
106199,2011,20000,0.0,130000
106202,2003,2000,-2.0,2000
106202,2005,nan,nan,nan
106202,2007,0,0.0,0
106202,2009,0,0.0,0
106202,2011,250,0.0,250
106205,2003,38000,0.0,97000
106205,2005,41000,0.0,222100
106205,2007,32000,0.0,96100
106205,2009,54000,0.0,153150
106205,2011,46095.734375,0.0,385200
106206,2003,6600,2.0,6610
106206,2005,3600,2.0,3609
106206,2007,5100,2.0,5100
106206,2009,7750,2.0,7750
106206,2011,5750,2.0,5750
106207,2003,64000,4.0,66377
106207,2005,3100,4.0,3100
106207,2007,5000,4.0,5000
106207,2009,2000,2.0,2080
106207,2011,3500,2.0,3500
106208,2003,5000,2.0,5000
106208,2005,3000,2.0,3000
106208,2007,7000,2.0,7000
106208,2009,6000,2.0,6000
106208,2011,8000,2.0,8000
106209,2003,100000,2.0,211005
106209,2005,13500,2.0,83000
106209,2007,16000,2.0,91005
106209,2009,6000,2.0,316000
106209,2011,35000,2.0,265000
106210,2003,13600,4.0,42650
106210,2005,500,4.0,27550
106210,2007,8000,4.0,63800
106210,2009,22000,4.0,57000
106210,2011,16000,4.0,39000
106212,2003,6630.64453125,1.0,125777
106212,2005,16000,1.0,16000
106212,2007,54600,1.0,54602
106212,2009,11552,1.0,51554
106212,2011,12500,1.0,92500
106213,2003,27120,0.0,77425
106213,2005,15000,0.0,76005
106213,2007,17000,0.0,24500
106213,2009,nan,nan,nan
106213,2011,nan,nan,nan
106215,2003,39000,0.0,227500
106215,2005,3000,0.0,202000
106215,2007,700,0.0,264700
106215,2009,17000,0.0,309900
106215,2011,4000,0.0,184000
106216,2003,12359.12890625,0.0,75110
106216,2005,3500,0.0,17500
106216,2007,8000,0.0,25500
106216,2009,13707.8388671875,0.0,21279
106216,2011,nan,nan,nan
106217,2003,8000,-8.0,8100
106217,2005,nan,nan,nan
106217,2007,nan,nan,nan
106217,2009,nan,nan,nan
106217,2011,nan,nan,nan
106220,2003,16000,4.0,16000
106220,2005,20000,2.0,20000
106220,2007,8000,2.0,8000
106220,2009,25000,2.0,25000
106220,2011,10000,2.0,10000
106221,2003,0,2.0,0
106221,2005,46000,2.0,132700
106221,2007,80000,2.0,263750
106221,2009,168000,2.0,263700
106221,2011,143848.890625,2.0,432700
106223,2003,13600,4.0,42650
106223,2005,500,4.0,27550
106223,2007,8000,4.0,63800
106223,2009,22000,4.0,57000
106223,2011,16000,4.0,39000
106224,2003,350,2.0,350
106224,2005,11500,2.0,11500
106224,2007,2025,2.0,2025
106224,2009,4000,2.0,4000
106224,2011,0,2.0,0
106225,2003,2500,0.0,2500
106225,2005,3000,0.0,3000
106225,2007,3000,0.0,3000
106225,2009,4000,-2.0,4000
106225,2011,3000,0.0,3000
106226,2003,28000,1.0,58000
106226,2005,68304,1.0,68304
106226,2007,32000,1.0,82000
106226,2009,57000,1.0,90050
106226,2011,nan,nan,nan
106227,2003,10800,1.0,16200
106227,2005,22000,1.0,25000
106227,2007,13800,1.0,14600
106227,2009,8000,1.0,8000
106227,2011,8054,1.0,8055
106228,2003,0,4.0,0
106228,2005,100,4.0,100
106228,2007,70,4.0,70
106228,2009,0,2.0,0
106228,2011,5000,4.0,5000
106231,2003,2000,2.0,2995
106231,2005,3000,2.0,3000
106231,2007,3610,2.0,3610
106231,2009,2887,2.0,2887
106231,2011,3434,2.0,3434
106232,2003,0,0.0,0
106232,2005,0,0.0,0
106232,2007,800,0.0,800
106232,2009,0,0.0,0
106232,2011,0,0.0,3
106235,2003,27120,1.0,77425
106235,2005,15000,1.0,76005
106235,2007,17000,1.0,24500
106235,2009,5000,1.0,6500
106235,2011, ,1.0, 
106236,2003,23000,2.0,23000
106236,2005,20000,2.0,20000
106236,2007,20000,2.0,20000
106236,2009,6000,2.0,6000
106236,2011,13000,2.0,13000
106238,2003,18617,4.0,23627
106238,2005,33184,4.0,43244
106238,2007,73323,4.0,78323
106238,2009,78544,2.0,78544
106238,2011,244680,2.0,244680
106240,2003,24850,2.0,55355
106240,2005,51500,2.0,86500
106240,2007,64072.03125,2.0,88950
106240,2009,nan,nan,nan
106240,2011,nan,nan,nan
106243,2003,1593,0.0,1593
106243,2005,1312,0.0,1312
106243,2007,2900,0.0,2900
106243,2009,4200,0.0,4200
106243,2011,6070,0.0,6070
106245,2003,26500,2.0,102000
106245,2005,142000,2.0,191500
106245,2007,39500,2.0,70500
106245,2009,37000,2.0,38000
106245,2011,70000,2.0,72000
106248,2003,46409.7578125,2.0,56800
106248,2005,41000,2.0,45000
106248,2007,41446.26171875,4.0,62852
106248,2009,16000,4.0,16000
106248,2011,258976.46875,2.0,259020
106249,2003,38962.47265625,0.0,133600
106249,2005,25000,0.0,38000
106249,2007,58000,0.0,135000
106249,2009,61517.06640625,0.0,108130
106249,2011,69099.7265625,0.0,188500
106250,2003,7000,0.0,35000
106250,2005,24000,0.0,54000
106250,2007,27000,0.0,27000
106250,2009,60000,0.0,90000
106250,2011,9500,0.0,39500
106251,2003,24000,2.0,74150
106251,2005,nan,nan,nan
106251,2007,nan,nan,nan
106251,2009,464819.84375,2.0,472987
106251,2011,96000,2.0,107600
106252,2003,7000,2.0,74000
106252,2005,12500,2.0,39505
106252,2007,3700,2.0,12700
106252,2009,nan,nan,nan
106252,2011,14000,2.0,24000
106254,2003,10000,0.0,10000
106254,2005,14000,0.0,14000
106254,2007,1000,0.0,1000
106254,2009,0,0.0,0
106254,2011,47000,0.0,47000
106257,2003,8000,2.0,12000
106257,2005,1000,2.0,8000
106257,2007,1200,2.0,12200
106257,2009,3800,2.0,12800
106257,2011,5000,2.0,12000
106259,2003,233000,0.0,237020
106259,2005, ,0.0, 
106259,2007,155300,0.0,155330
106259,2009,315000,0.0,315020
106259,2011,503000,0.0,503003
106260,2003,25000,0.0,45500
106260,2005,30000,0.0,59800
106260,2007,20000,0.0,31300
106260,2009,263000,0.0,289700
106260,2011,77000,0.0,92000
106263,2003,6800,0.0,6800
106263,2005,14000,0.0,14010
106263,2007,20000,0.0,65000
106263,2009,1400,0.0,351400
106263,2011,26000,0.0,26000
106266,2003,16000,0.0,57500
106266,2005,25000,0.0,27402
106266,2007,129000,0.0,131600
106266,2009,165000,0.0,166700
106266,2011,85000,0.0,86200
106269,2003,154000,1.0,304000
106269,2005,5000,1.0,5000
106269,2007,80000,1.0,252000
106269,2009,33000,1.0,178000
106269,2011,60000,1.0,226450
106271,2003,1000,0.0,1025
106271,2005,500,0.0,550
106271,2007,1000,0.0,1050
106271,2009,1000,0.0,1050
106271,2011,1000,0.0,1060
106272,2003,750,0.0,750
106272,2005,0,0.0,0
106272,2007,7000,0.0,7000
106272,2009,821,0.0,821
106272,2011, ,-2.0, 
106274,2003,7040,2.0,7076
106274,2005,nan,nan,nan
106274,2007,nan,nan,nan
106274,2009,nan,nan,nan
106274,2011,nan,nan,nan
106275,2003,95000,2.0,96000
106275,2005,46000,2.0,77000
106275,2007,112000,2.0,113000
106275,2009,85000,2.0,85000
106275,2011, ,2.0, 
106277,2003,6450,2.0,7350
106277,2005,8400,2.0,8400
106277,2007,6020,2.0,6021
106277,2009,30150,2.0,30150
106277,2011,nan,nan,nan
106279,2003,2700,0.0,2700
106279,2005,4400,0.0,4400
106279,2007,801,0.0,801
106279,2009,109,0.0,109
106279,2011,400,0.0,400
106280,2003,21500,2.0,21650
106280,2005,41000,2.0,42000
106280,2007,28000,2.0,29000
106280,2009,20000,2.0,21000
106280,2011,69475,2.0,70475
106281,2003,12500,2.0,18700
106281,2005,10025,2.0,16025
106281,2007,nan,nan,nan
106281,2009,nan,nan,nan
106281,2011,nan,nan,nan
106286,2003,32000,0.0,33005
106286,2005,8200,0.0,16200
106286,2007,20000,0.0,23700
106286,2009,7300,0.0,52400
106286,2011,12000,0.0,24100
106292,2003,10443.951171875,0.0,47050
106292,2005,12000,0.0,12040
106292,2007,14000,0.0,14050
106292,2009,4200,0.0,4200
106292,2011,8400,0.0,8420
106294,2003,60,0.0,170
106294,2005,5400,0.0,6350
106294,2007,1600,0.0,3250
106294,2009,30857.478515625,0.0,525400
106294,2011,2000,0.0,12020
106295,2003,100,2.0,100
106295,2005,0,2.0,0
106295,2007,0,2.0,0
106295,2009,40,2.0,40
106295,2011,0,2.0,0
106296,2003,10800,2.0,239300
106296,2005,11641,2.0,219641
106296,2007,7000,2.0,137000
106296,2009,7375,2.0,127375
106296,2011,5819,2.0,163819
106297,2003,16700,0.0,23840
106297,2005,28000,0.0,40640
106297,2007,49000,0.0,64100
106297,2009,19000,0.0,39500
106297,2011,125000,0.0,197150
106299,2003,65000,2.0,145000
106299,2005,100000,2.0,210002
106299,2007,119000,2.0,136003
106299,2009,146534.578125,2.0,206303
106299,2011,34500,2.0,276503
106300,2003,3000,0.0,8020
106300,2005,39750,0.0,51755
106300,2007,174968.453125,0.0,190993.96875
106300,2009,612000,0.0,625434
106300,2011,310000,0.0,410060
106301,2003,3000,2.0,4010
106301,2005,7581.755859375,2.0,8810
106301,2007,15886.7509765625,2.0,16510
106301,2009,34500,2.0,61200
106301,2011,5000,2.0,51010
106302,2003,2200,2.0,2200
106302,2005,3500,2.0,3500
106302,2007,1500,2.0,1500
106302,2009,1800,2.0,1800
106302,2011,1900,2.0,1900
106303,2003,0,1.0,0
106303,2005,9500,1.0,9500
106303,2007,0,1.0,3500
106303,2009,268000,1.0,290500
106303,2011,30000,1.0,361300
106305,2003,3000,0.0,10500
106305,2005,49000,0.0,54500
106305,2007,17000,0.0,77000
106305,2009,14000,0.0,59000
106305,2011,24000,0.0,114000
